Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;response;response_count;Image
1;1642099220723;13/01/2022 18:40:20;1642099220452;2;13/01/2022 20:40:20;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642099236543;13/01/2022 18:40:36;1642099236292;2;13/01/2022 20:40:36;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;15770;;;;;0;1;0;;;;;;Instructions;;;
3;1642099242041;13/01/2022 18:40:42;1642099241820;2;13/01/2022 20:40:41;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;5478;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642099253878;13/01/2022 18:40:53;1642099253647;2;13/01/2022 20:40:53;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;11815;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642099255904;13/01/2022 18:40:55;1642099255659;2;13/01/2022 20:40:55;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;13826;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1642099272026;13/01/2022 18:41:12;1642099271811;2;13/01/2022 20:41:11;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29994.059999999998;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
7;1642099275160;13/01/2022 18:41:15;1642099274913;2;13/01/2022 20:41:14;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;3065;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
8;1642099280718;13/01/2022 18:41:20;1642099280507;2;13/01/2022 20:41:20;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;5563;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1642099282485;13/01/2022 18:41:22;1642099282241;2;13/01/2022 20:41:22;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;7298;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1642099287422;13/01/2022 18:41:27;1642099287176;2;13/01/2022 20:41:27;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;12233;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1642099291138;13/01/2022 18:41:31;1642099290924;2;13/01/2022 20:41:30;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;15980;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1642099297313;13/01/2022 18:41:37;1642099297084;2;13/01/2022 20:41:37;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;22141;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1642099299876;13/01/2022 18:41:39;1642099299661;2;13/01/2022 20:41:39;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;24718;;;space;6;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1642099305117;13/01/2022 18:41:45;1642099304904;2;13/01/2022 20:41:44;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29993.379999999997;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
15;1642099307154;13/01/2022 18:41:47;1642099306911;2;13/01/2022 20:41:46;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;1976;;;;;0;1;0;;;;;;Finish;;;
16;1642099307294;13/01/2022 18:41:47;1642099306924;2;13/01/2022 20:41:46;55551;24;task-9nll;;18499910;BLIND;5473445;;live;;;computer;Desktop or Laptop;Windows 7;Firefox 95.0;1366x768;1366x654;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;86472;;;;;0;1;0;;;;;;;;;
1;1642148925797;14/01/2022 08:28:45;1642148924959;2;14/01/2022 10:28:44;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642148952612;14/01/2022 08:29:12;1642148951806;2;14/01/2022 10:29:11;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;26781.70000001788;;;;;0;1;0;;;;;;Instructions;;;
3;1642148963163;14/01/2022 08:29:23;1642148962335;2;14/01/2022 10:29:22;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;10512.700000017881;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642148987864;14/01/2022 08:29:47;1642148987075;2;14/01/2022 10:29:47;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;24727.40000000596;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642148993127;14/01/2022 08:29:53;1642148992329;2;14/01/2022 10:29:52;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30000.550000000003;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
6;1642149005199;14/01/2022 08:30:05;1642149004423;2;14/01/2022 10:30:04;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;12080.59999999404;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
7;1642149013351;14/01/2022 08:30:13;1642149012567;2;14/01/2022 10:30:12;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;8123.5999999940395;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
8;1642149019066;14/01/2022 08:30:19;1642149018288;2;14/01/2022 10:30:18;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;13844.299999982119;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1642149027256;14/01/2022 08:30:27;1642149026447;2;14/01/2022 10:30:26;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;22003.19999998808;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1642149035223;14/01/2022 08:30:35;1642149034424;2;14/01/2022 10:30:34;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30000.549000000014;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
11;1642149038404;14/01/2022 08:30:38;1642149037628;2;14/01/2022 10:30:37;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;3184.4000000059605;;;;;0;1;0;;;;;;Finish;;;
12;1642149038472;14/01/2022 08:30:38;1642149037632;2;14/01/2022 10:30:37;55551;24;task-9nll;;18506912;BLIND;5476245;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.110;1920x1080;1536x753;Openminded Chunk;Necker Cube task (Finnish);8;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;112673;;;;;0;1;0;;;;;;;;;
1;1642175535765;14/01/2022 15:52:15;1642175535664;2;14/01/2022 17:52:15;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642175579700;14/01/2022 15:52:59;1642175579662;2;14/01/2022 17:52:59;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;43970.5;;;;;0;1;0;;;;;;Instructions;;;
3;1642175587312;14/01/2022 15:53:07;1642175587270;2;14/01/2022 17:53:07;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;7600.099999997765;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642175590499;14/01/2022 15:53:10;1642175590462;2;14/01/2022 17:53:10;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;3186.300000000745;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642175592819;14/01/2022 15:53:12;1642175592787;2;14/01/2022 17:53:12;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;5511.5;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1642175596185;14/01/2022 15:53:16;1642175595987;2;14/01/2022 17:53:15;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;8711.199999999255;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1642175611527;14/01/2022 15:53:31;1642175611501;2;14/01/2022 17:53:31;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;24225.60000000149;;;space;4;1;0;0;;;;;;Trial 1;space;;cube.PNG
8;1642175617283;14/01/2022 15:53:37;1642175617266;2;14/01/2022 17:53:37;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29999.915000000008;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
9;1642175627299;14/01/2022 15:53:47;1642175627275;2;14/01/2022 17:53:47;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;10005.60000000149;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
10;1642175631079;14/01/2022 15:53:51;1642175631011;2;14/01/2022 17:53:51;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;3728.300000000745;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1642175634842;14/01/2022 15:53:54;1642175634804;2;14/01/2022 17:53:54;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;7521.5;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1642175637563;14/01/2022 15:53:57;1642175637538;2;14/01/2022 17:53:57;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;10256.20000000298;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1642175638435;14/01/2022 15:53:58;1642175638418;2;14/01/2022 17:53:58;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;11136.20000000298;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1642175640012;14/01/2022 15:54:00;1642175639994;2;14/01/2022 17:53:59;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;12712.300000000745;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
15;1642175641123;14/01/2022 15:54:01;1642175641106;2;14/01/2022 17:54:01;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;13824;;;space;6;1;0;0;;;;;;Trial 2;space;;cube.PNG
16;1642175642331;14/01/2022 15:54:02;1642175642307;2;14/01/2022 17:54:02;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;15024.5;;;space;7;1;0;0;;;;;;Trial 2;space;;cube.PNG
17;1642175643937;14/01/2022 15:54:03;1642175643916;2;14/01/2022 17:54:03;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;16633.900000002235;;;space;8;1;0;0;;;;;;Trial 2;space;;cube.PNG
18;1642175645281;14/01/2022 15:54:05;1642175645259;2;14/01/2022 17:54:05;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;17976.60000000149;;;space;9;1;0;0;;;;;;Trial 2;space;;cube.PNG
19;1642175646466;14/01/2022 15:54:06;1642175646443;2;14/01/2022 17:54:06;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;19160.800000000745;;;space;10;1;0;0;;;;;;Trial 2;space;;cube.PNG
20;1642175651177;14/01/2022 15:54:11;1642175651153;2;14/01/2022 17:54:11;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;23871.5;;;space;11;1;0;0;;;;;;Trial 2;space;;cube.PNG
21;1642175653038;14/01/2022 15:54:13;1642175652979;2;14/01/2022 17:54:12;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;25696.60000000149;;;space;12;1;0;0;;;;;;Trial 2;space;;cube.PNG
22;1642175654788;14/01/2022 15:54:14;1642175654763;2;14/01/2022 17:54:14;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;27480.60000000149;;;space;13;1;0;0;;;;;;Trial 2;space;;cube.PNG
23;1642175657120;14/01/2022 15:54:17;1642175657099;2;14/01/2022 17:54:17;55551;24;task-9nll;;18515319;BLIND;5478640;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1280x671;Openminded Chunk;Necker Cube task (Finnish);8;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;29816.60000000149;;;space;14;1;0;0;;;;;;Trial 2;space;;cube.PNG
