Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;ANSWER;Text;Likert;Source;Source_topic;ShowProgressBar
25;1642265765541;15/01/2022 16:56:05;1642265767454;2;15/01/2022 18:56:07;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;2;Screen 5;Zone8;response_button_image;3199.300000190735;;;SAM_1.7.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
26;1642265774044;15/01/2022 16:56:14;1642265775973;2;15/01/2022 18:56:15;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;3;Screen 6;Zone20;response_button_image;8503.5;;;SAM_2.5.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
27;1642265875023;15/01/2022 16:57:55;1642265876948;2;15/01/2022 18:57:56;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;4;Screen 3;Zone3;response_rating_scale_likert;100967.0999994278;;;Luotettava;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
28;1642265875129;15/01/2022 16:57:55;1642265876950;2;15/01/2022 18:57:56;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;4;Screen 3;Zone5;response_text_area;100967.0999994278;;;"Pidän Tiede-lehteä  luotettavana
Lopussa artikkeli-meni sekavaksi, yritettiin haukata liian monta asiaa parissa viime lauseessa";;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
29;1642265875129;15/01/2022 16:57:55;1642265876951;2;15/01/2022 18:57:56;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;4;Screen 3;Zone6;continue_button;100967.0999994278;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
30;1642265881099;15/01/2022 16:58:01;1642265883027;2;15/01/2022 18:58:03;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;5;Screen 10;Zone3;response_rating_scale_likert_active;6069.599999427795;;;Hyvin paljon;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
31;1642265886602;15/01/2022 16:58:06;1642265888519;2;15/01/2022 18:58:08;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;6;Screen 4;Zone3;response_rating_scale_likert_active;5484.800000190735;;;Erittäin vakuuttava;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
32;1642265897390;15/01/2022 16:58:17;1642265899321;2;15/01/2022 18:58:19;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;7;Screen 2;Zone3;response_rating_scale_likert_active;10794.300000190735;;;En osaa sanoa;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
33;1642265913665;15/01/2022 16:58:33;1642265915572;2;15/01/2022 18:58:35;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;8;Screen 11;Zone3;response_rating_scale_likert_active;16244.70000076294;;;Varmasti en;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
34;1642265916984;15/01/2022 16:58:36;1642265918907;2;15/01/2022 18:58:38;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;9;Screen 7;Zone3;response_rating_scale_likert_active;3328;;;Hiukan tuttu;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
35;1642265922840;15/01/2022 16:58:42;1642265924755;2;15/01/2022 18:58:44;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;10;Screen 8;Zone3;response_rating_scale_likert_active;5842.199999809265;;;Hiukan kiinnostavana;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
36;1642265926545;15/01/2022 16:58:46;1642265928467;2;15/01/2022 18:58:48;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;2;11;Screen 9;Zone3;response_rating_scale_likert_active;3706;;;Hiukan uteliaasti;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
37;1642266102129;15/01/2022 17:01:42;1642266103881;2;15/01/2022 19:01:43;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;1;Screen 1;advancementZone;continue_button;175347.5;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
38;1642266110039;15/01/2022 17:01:50;1642266111951;2;15/01/2022 19:01:51;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;2;Screen 5;Zone3;response_button_image;8049.900000572205;;;SAM_1.6.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
39;1642266112465;15/01/2022 17:01:52;1642266114381;2;15/01/2022 19:01:54;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;3;Screen 6;Zone14;response_button_image;2405.800000190735;;;SAM_2.3.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
40;1642266186857;15/01/2022 17:03:06;1642266188766;2;15/01/2022 19:03:08;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;4;Screen 3;Zone3;response_rating_scale_likert;74377.60000038147;;;Ei epäluotettava eikä luotettava;;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
41;1642266186940;15/01/2022 17:03:06;1642266188768;2;15/01/2022 19:03:08;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;4;Screen 3;Zone5;response_text_area;74377.60000038147;;;kertoi yhden hengen kokemuksesta, varmaan yleistettävissä, mutta ei suoraan johtanut niihin vaikutuksiin, joita artikkelin otsikossa ja lopussa luvattiin;;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
42;1642266186940;15/01/2022 17:03:06;1642266188768;2;15/01/2022 19:03:08;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;4;Screen 3;Zone6;continue_button;74377.60000038147;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
43;1642266192710;15/01/2022 17:03:12;1642266194631;2;15/01/2022 19:03:14;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;5;Screen 10;Zone3;response_rating_scale_likert_active;5856.60000038147;;;Vähän;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
44;1642266199418;15/01/2022 17:03:19;1642266201328;2;15/01/2022 19:03:21;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;6;Screen 4;Zone3;response_rating_scale_likert_active;6690.599999427795;;;Neutraali;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
45;1642266203954;15/01/2022 17:03:23;1642266205867;2;15/01/2022 19:03:25;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;7;Screen 2;Zone3;response_rating_scale_likert_active;4533.89999961853;;;Luultavasti en;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
46;1642266209192;15/01/2022 17:03:29;1642266211117;2;15/01/2022 19:03:31;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;8;Screen 11;Zone3;response_rating_scale_likert_active;5244;;;Varmasti en;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
47;1642266211745;15/01/2022 17:03:31;1642266213662;2;15/01/2022 19:03:33;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;9;Screen 7;Zone3;response_rating_scale_likert_active;2539.4000005722046;;;Hiukan tuttu;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
48;1642266214080;15/01/2022 17:03:34;1642266215997;2;15/01/2022 19:03:35;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;10;Screen 8;Zone3;response_rating_scale_likert_active;2326.3999996185303;;;Hiukan kiinnostavana;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
49;1642266216866;15/01/2022 17:03:36;1642266218779;2;15/01/2022 19:03:38;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;3;11;Screen 9;Zone3;response_rating_scale_likert_active;2776.199999809265;;;Hiukan uteliaasti;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
50;1642266586329;15/01/2022 17:09:46;1642266588097;2;15/01/2022 19:09:48;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;advancementZone;continue_button;369267.4000005722;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.viite.fi/2020/06/11/punnittua-puhetta-turpeesta/"" target=""_blank""> Punnittua puhetta turpeesta</a>";Punnittua puhetta turpeesta;1
51;1642266590049;15/01/2022 17:09:50;1642266591971;2;15/01/2022 19:09:51;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;2;Screen 5;Zone2;response_button_image;3855.2000007629395;;;SAM_1.5.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.viite.fi/2020/06/11/punnittua-puhetta-turpeesta/"" target=""_blank""> Punnittua puhetta turpeesta</a>";Punnittua puhetta turpeesta;1
52;1642266591637;15/01/2022 17:09:51;1642266593549;2;15/01/2022 19:09:53;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;3;Screen 6;Zone20;response_button_image;1561;;;SAM_2.5.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.viite.fi/2020/06/11/punnittua-puhetta-turpeesta/"" target=""_blank""> Punnittua puhetta turpeesta</a>";Punnittua puhetta turpeesta;1
53;1642266671631;15/01/2022 17:11:11;1642266673548;2;15/01/2022 19:11:13;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;4;Screen 3;Zone3;response_rating_scale_likert;79992.29999923706;;;Luotettava;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.viite.fi/2020/06/11/punnittua-puhetta-turpeesta/"" target=""_blank""> Punnittua puhetta turpeesta</a>";Punnittua puhetta turpeesta;1
54;1642266671709;15/01/2022 17:11:11;1642266673550;2;15/01/2022 19:11:13;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;4;Screen 3;Zone5;response_text_area;79992.29999923706;;;"kirjoittaja oli tutkinut asiaa, lähestyi monipuolisesti
Puolueagenda saa miettimään, tuodaanko linjaukselle epäsuotuisat asiat esiin";;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.viite.fi/2020/06/11/punnittua-puhetta-turpeesta/"" target=""_blank""> Punnittua puhetta turpeesta</a>";Punnittua puhetta turpeesta;1
55;1642266671709;15/01/2022 17:11:11;1642266673550;2;15/01/2022 19:11:13;55551;24;task-zryk;;18536634;BLIND;5486644;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1920x1080;1876x899;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;4;Screen 3;Zone6;continue_button;79992.29999923706;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.viite.fi/2020/06/11/punnittua-puhetta-turpeesta/"" target=""_blank""> Punnittua puhetta turpeesta</a>";Punnittua puhetta turpeesta;1
