Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Randomise questionnaire elements?;END QUESTIONNAIRE
1;1643847474714;03/02/2022 00:17:54;1643847473764;2;03/02/2022 02:17:53;55551;25;questionnaire-tam4;;19113694;BLIND;5659605;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1366x768;1366x587;Openminded Chunk;Debrief (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;26049
1;1643966603280;04/02/2022 09:23:23;1643966602311;2;04/02/2022 11:23:22;55551;25;questionnaire-tam4;;19155835;BLIND;5676387;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1920x947;Openminded Chunk;Debrief (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;33132
1;1643988208102;04/02/2022 15:23:28;1643988207903;2;04/02/2022 17:23:27;55551;25;questionnaire-tam4;;19168344;BLIND;5679394;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 98.0.4758.80;1440x900;1440x789;Openminded Chunk;Debrief (Finnish);6;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;41737
1;1644020491118;05/02/2022 00:21:31;1644020491049;2;05/02/2022 02:21:31;55551;25;questionnaire-tam4;;19185157;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Debrief (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;54067
1;1644075261711;05/02/2022 15:34:21;1644074687235;2;05/02/2022 17:24:47;55551;25;questionnaire-tam4;;19196957;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1202x618;Openminded Chunk;Debrief (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;21295
1;1644078071786;05/02/2022 16:21:11;1644078071689;2;05/02/2022 18:21:11;55551;25;questionnaire-tam4;;19198590;BLIND;5688370;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1280x800;1280x634;Openminded Chunk;Debrief (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;50126
1;1644102865065;05/02/2022 23:14:25;1644102865045;2;06/02/2022 01:14:25;55551;25;questionnaire-tam4;;19204252;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x609;Openminded Chunk;Debrief (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;11654
1;1644139410211;06/02/2022 09:23:30;1644139411533;2;06/02/2022 11:23:31;55551;25;questionnaire-tam4;;19206363;BLIND;5691188;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x609;Openminded Chunk;Debrief (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;62741
1;1644151862409;06/02/2022 12:51:02;1644151862262;2;06/02/2022 14:51:02;55551;25;questionnaire-tam4;;19210162;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Debrief (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;107954
1;1644181059460;06/02/2022 20:57:39;1644181234528;2;06/02/2022 23:00:34;55551;25;questionnaire-tam4;;19219745;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Debrief (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;301798
1;1644183575770;06/02/2022 21:39:35;1644183575560;2;06/02/2022 23:39:35;55551;25;questionnaire-tam4;;19220286;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Debrief (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;
1;1644228765601;07/02/2022 10:12:45;1644228765427;2;07/02/2022 12:12:45;55551;25;questionnaire-tam4;;19227026;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Debrief (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6662
1;1644229835671;07/02/2022 10:30:35;1644229835200;2;07/02/2022 12:30:35;55551;25;questionnaire-tam4;;19227531;BLIND;5695925;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1366x768;1366x663;Openminded Chunk;Debrief (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;11616
1;1644417744266;09/02/2022 14:42:24;1644417744262;2;09/02/2022 16:42:24;55551;25;questionnaire-tam4;;19309180;BLIND;5726771;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x778;Openminded Chunk;Debrief (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;15601
1;1644442005041;09/02/2022 21:26:45;1644442024391;2;09/02/2022 23:27:04;55551;25;questionnaire-tam4;;19323513;BLIND;5731864;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1366x768;1242x597;Openminded Chunk;Debrief (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;
1;1644569543765;11/02/2022 08:52:23;1644569543660;2;11/02/2022 10:52:23;55551;25;questionnaire-tam4;;19366596;BLIND;5747184;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1280x720;1280x616;Openminded Chunk;Debrief (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;81949
1;1644698814611;12/02/2022 20:46:54;1644698814965;2;12/02/2022 22:46:54;55551;25;questionnaire-tam4;;19403072;BLIND;5758326;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 97.0;1184x666;1184x570;Openminded Chunk;Debrief (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;70176
1;1644859374912;14/02/2022 17:22:54;1644859374822;2;14/02/2022 19:22:54;55551;25;questionnaire-tam4;;19437397;BLIND;5767733;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 97.0.4692.99;1440x900;1292x731;Openminded Chunk;Debrief (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;31891
1;1644929439910;15/02/2022 12:50:39;1644929439767;2;15/02/2022 14:50:39;55551;25;questionnaire-tam4;;19458127;BLIND;5774889;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1920x1080;1920x937;Openminded Chunk;Debrief (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;14449
1;1645047050482;16/02/2022 21:30:50;1645047049962;2;16/02/2022 23:30:49;55551;25;questionnaire-tam4;;19515968;BLIND;5791357;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1280x720;1280x569;Openminded Chunk;Debrief (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;
1;1645115994122;17/02/2022 16:39:54;1645115993837;2;17/02/2022 18:39:53;55551;25;questionnaire-tam4;;19543096;BLIND;5798816;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1680x1050;1680x939;Openminded Chunk;Debrief (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;32745
1;1645174730196;18/02/2022 08:58:50;1645174730085;2;18/02/2022 10:58:50;55551;25;questionnaire-tam4;;19561311;BLIND;5805972;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.82;1536x864;1536x722;Openminded Chunk;Debrief (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;68256
1;1645252775370;19/02/2022 06:39:35;1645252774448;2;19/02/2022 08:39:34;55551;25;questionnaire-tam4;;19595682;BLIND;5818084;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1366x768;1366x617;Openminded Chunk;Debrief (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;41525
1;1645499384324;22/02/2022 03:09:44;1645499384095;2;22/02/2022 05:09:44;55551;25;questionnaire-tam4;;19668782;BLIND;5842153;;complete;;;computer;Desktop or Laptop;Windows 8.1;Edge 98.0.1108.43;1920x1200;777x481;Openminded Chunk;Debrief (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;87481
1;1645551268603;22/02/2022 17:34:28;1645551268340;2;22/02/2022 19:34:28;55551;25;questionnaire-tam4;;19693246;BLIND;5849414;;complete;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.99;1366x768;1227x582;Openminded Chunk;Debrief (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;110450
1;1645554004906;22/02/2022 18:20:04;1645554004225;2;22/02/2022 20:20:04;55551;25;questionnaire-tam4;;19695343;BLIND;5845513;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1280x720;1280x578;Openminded Chunk;Debrief (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;43200
1;1645693123515;24/02/2022 08:58:43;1645693123400;2;24/02/2022 10:58:43;55551;25;questionnaire-tam4;;19753084;BLIND;5867681;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 98.0.4758.80;1920x1080;1561x945;Openminded Chunk;Debrief (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;66173
1;1645786292125;25/02/2022 10:51:32;1645786291983;2;25/02/2022 12:51:31;55551;25;questionnaire-tam4;;19810043;BLIND;5879081;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 98.0.4758.102;2560x1440;2560x1220;Openminded Chunk;Debrief (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;264925
1;1645823019304;25/02/2022 21:03:39;1645823019768;2;25/02/2022 23:03:39;55551;25;questionnaire-tam4;;19848739;BLIND;5885149;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1280x720;1280x609;Openminded Chunk;Debrief (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;59462
1;1645962088448;27/02/2022 11:41:28;1645962451138;2;27/02/2022 13:47:31;55551;25;questionnaire-tam4;;19872868;BLIND;5891043;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 98.0.4758.102;1920x1080;1382x773;Openminded Chunk;Debrief (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;17038
1;1645998007897;27/02/2022 21:40:07;1645998007193;2;27/02/2022 23:40:07;55551;25;questionnaire-tam4;;19881195;BLIND;5893310;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.56;1536x864;1536x754;Openminded Chunk;Debrief (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;39978
1;1646053766672;28/02/2022 13:09:26;1646053766530;2;28/02/2022 15:09:26;55551;25;questionnaire-tam4;;19894369;BLIND;5896498;;complete;;;computer;Desktop or Laptop;Mac OS 10.10.5;Chrome 87.0.4280.88;1440x900;1371x797;Openminded Chunk;Debrief (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;162988
END OF FILE
