Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Randomise questionnaire elements?;END QUESTIONNAIRE
1;1635344198135;27/10/2021 14:16:38;1635344200282;3;27/10/2021 17:16:40;55551;22;questionnaire-ddu6;;16728568;BLIND;4946837;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1366x768;1366x625;Openminded Chunk;General Instructions (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;3550
1;1635328589045;27/10/2021 09:56:29;1635328589040;3;27/10/2021 12:56:29;55551;22;questionnaire-ddu6;;16723088;BLIND;4943807;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1280x720;1280x587;Openminded Chunk;General Instructions (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;1150
1;1635171831440;25/10/2021 14:23:51;1635171831181;3;25/10/2021 17:23:51;55551;22;questionnaire-ddu6;;16659636;BLIND;4922817;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 94.0.4606.54;1280x800;1167x641;Openminded Chunk;General Instructions (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5102
1;1635164360940;25/10/2021 12:19:20;1635164360844;3;25/10/2021 15:19:20;55551;22;questionnaire-ddu6;;16655006;BLIND;4921307;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1920x1200;1606x1030;Openminded Chunk;General Instructions (Finnish);6;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4949
1;1635002800460;23/10/2021 15:26:40;1635002809745;2;23/10/2021 17:26:49;55551;22;questionnaire-ddu6;;16623573;BLIND;4914191;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1536x722;Openminded Chunk;General Instructions (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7970
1;1634750369928;20/10/2021 17:19:29;1634750371823;3;20/10/2021 20:19:31;55551;22;questionnaire-ddu6;;16545170;BLIND;4891916;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1536x864;1536x722;Openminded Chunk;General Instructions (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;2969
1;1634738685962;20/10/2021 14:04:45;1634738685864;3;20/10/2021 17:04:45;55551;22;questionnaire-ddu6;;16538116;BLIND;4886773;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1481x977;Openminded Chunk;General Instructions (Finnish);6;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;8460
1;1634723920400;20/10/2021 09:58:40;1634723921413;3;20/10/2021 12:58:41;55551;22;questionnaire-ddu6;;16530501;BLIND;4887607;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1280x720;1280x595;Openminded Chunk;General Instructions (Finnish);6;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7910
1;1634719696835;20/10/2021 08:48:16;1634719696729;3;20/10/2021 11:48:16;55551;22;questionnaire-ddu6;;16528236;BLIND;4887029;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1920x1080;1621x883;Openminded Chunk;General Instructions (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4975
1;1634716911409;20/10/2021 08:01:51;1634716911288;3;20/10/2021 11:01:51;55551;22;questionnaire-ddu6;;16526802;BLIND;4886771;;live;;;computer;Desktop or Laptop;Windows 10;Firefox 91.0;2560x1440;2093x911;Reasoning Chunk;General Instructions (Finnish);6;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;;No;3113
1;1634716681907;20/10/2021 07:58:01;1634716681687;3;20/10/2021 10:58:01;55551;22;questionnaire-ddu6;;16526670;BLIND;4886779;;rejected - manual;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 94.0.4606.71;1440x900;1440x789;;General Instructions (Finnish);6;;;;;;No;
1;1634710779900;20/10/2021 06:19:39;1634710779797;3;20/10/2021 09:19:39;55551;22;questionnaire-ddu6;;16525715;BLIND;4886552;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.81;1280x720;1280x577;Openminded Chunk;General Instructions (Finnish);6;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4113
1;1632748073487;27/09/2021 13:07:53;1632748073208;3;27/09/2021 16:07:53;55551;22;questionnaire-ddu6;;16021402;BLIND;4733678;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.54;1920x1080;1399x809;Openminded Chunk;General Instructions (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;43394
1;1634645218200;19/10/2021 12:06:58;1634645218113;3;19/10/2021 15:06:58;55551;22;questionnaire-ddu6;;16496627;BLIND;4879113;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 78.0;1536x864;1536x721;Openminded Chunk;General Instructions (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;75272424
END OF FILE
