Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;text
48;1643381442919;28/01/2022 14:50:42;1643381442651;2;28/01/2022 16:50:42;55551;25;task-7mar;;18963977;BLIND;5616968;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1301x732;1302x659;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;Zone1;timelimit_screen;119994.17300000007;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
49;1643381449425;28/01/2022 14:50:49;1643381449240;2;28/01/2022 16:50:49;55551;25;task-7mar;;18963977;BLIND;5616968;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1301x732;1302x659;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;2;Screen 2;advancementZone;continue_button;6572.700000047684;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
50;1643381450910;28/01/2022 14:50:50;1643381450816;2;28/01/2022 16:50:50;55551;25;task-7mar;;18963977;BLIND;5616968;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1301x732;1302x659;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;1;1;Screen 1;advancementZone;continue_button;1568.2999999523163;;;;;0;1;0;;;;;;Debrief;
51;1643381451162;28/01/2022 14:50:51;1643381450822;2;28/01/2022 16:50:50;55551;25;task-7mar;;18963977;BLIND;5616968;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1301x732;1302x659;Openminded Chunk;Unusual Uses Task (Finnish);5;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;542364;;;;;0;1;0;;;;;;;
1;1643389046462;28/01/2022 16:57:26;1643389046281;2;28/01/2022 18:57:26;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1280x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1643389067854;28/01/2022 16:57:47;1643389067718;2;28/01/2022 18:57:47;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;21407.400000000373;;;;;0;1;0;;;;;;Instructions;
3;1643389070116;28/01/2022 16:57:50;1643389069981;2;28/01/2022 18:57:49;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;2258.199999999255;;;;;0;1;0;;;;;;Instructions;
4;1643389080107;28/01/2022 16:58:00;1643389079966;2;28/01/2022 18:57:59;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;9999.608;;;paperipaino lyömäase;;0;1;0;;;;;;Instructions;
5;1643389080171;28/01/2022 16:58:00;1643389079967;2;28/01/2022 18:57:59;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone2;timelimit_screen;9999.608;;;;;0;1;0;;;1;;;Instructions;
6;1643389085281;28/01/2022 16:58:05;1643389085021;2;28/01/2022 18:58:05;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;4;Screen 4;advancementZone;continue_button;5051.5;;;;;0;1;0;;;;;;Instructions;
7;1643389205143;28/01/2022 17:00:05;1643389205015;2;28/01/2022 19:00:05;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;response_text_multi;119998.516;;;vasara ovistoppari puheenjohtajan nuija kukkaruukku hiekkalapio maalitolppa;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
8;1643389205236;28/01/2022 17:00:05;1643389205016;2;28/01/2022 19:00:05;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;Zone1;timelimit_screen;119998.516;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
9;1643389211732;28/01/2022 17:00:11;1643389211565;2;28/01/2022 19:00:11;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;continue_button;6546.699999999255;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
10;1643389326530;28/01/2022 17:02:06;1643389326407;2;28/01/2022 19:02:06;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;114833.90000000037;11055.300000000745;;kaiverrin pussinsuljin tatuointineula jännitteenkoetin sekoitintikku;1;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
11;1643389331693;28/01/2022 17:02:11;1643389331561;2;28/01/2022 19:02:11;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;Zone1;timelimit_screen;119998.82500000001;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
12;1643389336897;28/01/2022 17:02:16;1643389336772;2;28/01/2022 19:02:16;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;2;Screen 2;advancementZone;continue_button;5207.5;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
13;1643389456895;28/01/2022 17:04:16;1643389456767;2;28/01/2022 19:04:16;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119998.81599999999;;;kärpäslätkä kalankääre lattiansuoja kuivaaja piirustuspaperina lämmikkeenä saappaassa sytyke;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
14;1643389456978;28/01/2022 17:04:16;1643389456767;2;28/01/2022 19:04:16;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;Zone1;timelimit_screen;119998.81599999999;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
15;1643389460489;28/01/2022 17:04:20;1643389460357;2;28/01/2022 19:04:20;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;2;Screen 2;advancementZone;continue_button;3587.39999999851;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
16;1643389580473;28/01/2022 17:06:20;1643389580342;2;28/01/2022 19:06:20;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;4;1;Screen 1;advancementZone;response_text_multi;119998.30900000001;;;silta puron yli;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
17;1643389580555;28/01/2022 17:06:20;1643389580342;2;28/01/2022 19:06:20;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;4;1;Screen 1;advancementZone;response_text_multi;119998.30900000001;;;pilkottuna polttopuuksi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
18;1643389580555;28/01/2022 17:06:20;1643389580342;2;28/01/2022 19:06:20;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;4;1;Screen 1;advancementZone;response_text_multi;119998.30900000001;;;tasoitin;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
19;1643389580555;28/01/2022 17:06:20;1643389580343;2;28/01/2022 19:06:20;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;4;1;Screen 1;Zone1;timelimit_screen;119998.30900000001;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
20;1643389583821;28/01/2022 17:06:23;1643389583692;2;28/01/2022 19:06:23;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;4;2;Screen 2;advancementZone;continue_button;3347.5;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
21;1643389585040;28/01/2022 17:06:25;1643389584909;2;28/01/2022 19:06:24;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;1;1;Screen 1;advancementZone;continue_button;1213.0999999996275;;;;;0;1;0;;;;;;Debrief;
22;1643389585181;28/01/2022 17:06:25;1643389584912;2;28/01/2022 19:06:24;55551;25;task-7mar;;18968482;BLIND;5618126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1920x1080;1269x587;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;538631;;;;;0;1;0;;;;;;;
1;1643410486301;28/01/2022 22:54:46;1643410486701;2;29/01/2022 00:54:46;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1643410505235;28/01/2022 22:55:05;1643410505674;2;29/01/2022 00:55:05;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;18862;;;;;0;1;0;;;;;;Instructions;
3;1643410506645;28/01/2022 22:55:06;1643410507087;2;29/01/2022 00:55:07;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;1403;;;;;0;1;0;;;;;;Instructions;
4;1643410516618;28/01/2022 22:55:16;1643410517067;2;29/01/2022 00:55:17;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;9996.380000000001;;;ovistopperi pap;;0;1;0;;;;;;Instructions;
5;1643410516703;28/01/2022 22:55:16;1643410517068;2;29/01/2022 00:55:17;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone2;timelimit_screen;9996.380000000001;;;;;0;1;0;;;1;;;Instructions;
6;1643410520411;28/01/2022 22:55:20;1643410520878;2;29/01/2022 00:55:20;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;4;Screen 4;advancementZone;continue_button;3807;;;;;0;1;0;;;;;;Instructions;
7;1643410640403;28/01/2022 22:57:20;1643410640873;2;29/01/2022 00:57:20;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120007.15999999999;;;koriste;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
8;1643410640480;28/01/2022 22:57:20;1643410640875;2;29/01/2022 00:57:20;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120007.15999999999;;;niputus;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
9;1643410640480;28/01/2022 22:57:20;1643410640875;2;29/01/2022 00:57:20;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120007.15999999999;;;kirjanmerkki;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
10;1643410640480;28/01/2022 22:57:20;1643410640875;2;29/01/2022 00:57:20;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120007.15999999999;;;silmukkamerkki;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
11;1643410640480;28/01/2022 22:57:20;1643410640875;2;29/01/2022 00:57:20;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120007.15999999999;;;merkki neulekaavion rivillä;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
12;1643410640480;28/01/2022 22:57:20;1643410640875;2;29/01/2022 00:57:20;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120007.15999999999;;;korun osa;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
13;1643410640480;28/01/2022 22:57:20;1643410640875;2;29/01/2022 00:57:20;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120007.15999999999;;;hiuspinni;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
14;1643410640480;28/01/2022 22:57:20;1643410640876;2;29/01/2022 00:57:20;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;Zone1;timelimit_screen;120007.15999999999;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
15;1643410643623;28/01/2022 22:57:23;1643410644085;2;29/01/2022 00:57:24;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;2;Screen 2;advancementZone;continue_button;3203;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
16;1643410763619;28/01/2022 22:59:23;1643410764079;2;29/01/2022 00:59:24;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120007.10000000003;;;imupaperi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
17;1643410763696;28/01/2022 22:59:23;1643410764080;2;29/01/2022 00:59:24;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120007.10000000003;;;korttiaskartelu;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
18;1643410763696;28/01/2022 22:59:23;1643410764080;2;29/01/2022 00:59:24;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120007.10000000003;;;paperimassa;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
19;1643410763696;28/01/2022 22:59:23;1643410764080;2;29/01/2022 00:59:24;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120007.10000000003;;;scrapbooking;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
20;1643410763696;28/01/2022 22:59:23;1643410764080;2;29/01/2022 00:59:24;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120007.10000000003;;;maalausalusta;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
21;1643410763696;28/01/2022 22:59:23;1643410764080;2;29/01/2022 00:59:24;55551;25;task-7mar;;18975854;BLIND;5621289;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;1536x864;1536x711;Openminded Chunk;Unusual Uses Task (Finnish);5;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120007.10000000003;;;takan lämmitys;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
