Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;harjoitustehtävä_stimuli;harjoitustehtävä_vastaus;Task_stimuli_6;Task_stimuli_8;ANSWER
7;1642268052634;15/01/2022 17:34:12;1642268052585;2;15/01/2022 19:34:12;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;7859.900000095367;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1642268061870;15/01/2022 17:34:21;1642268061794;2;15/01/2022 19:34:21;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;9194.5;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1642268071490;15/01/2022 17:34:31;1642268071467;2;15/01/2022 19:34:31;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;9607.299999952316;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1642268084588;15/01/2022 17:34:44;1642268084568;2;15/01/2022 19:34:44;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;13071.799999952316;;;5;1;1;0;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1642268096163;15/01/2022 17:34:56;1642268096133;2;15/01/2022 19:34:56;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;11537.5;;;8;1;1;0;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1642268124454;15/01/2022 17:35:24;1642268124427;2;15/01/2022 19:35:24;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;28262.200000047684;;;3;1;0;1;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1642268154333;15/01/2022 17:35:54;1642268154310;2;15/01/2022 19:35:54;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;29857.900000095367;;;2;1;0;1;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1642268219042;15/01/2022 17:36:59;1642268219021;2;15/01/2022 19:36:59;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;64684.90000009537;;;2;1;0;1;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1642268229022;15/01/2022 17:37:09;1642268229000;2;15/01/2022 19:37:09;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;9957.700000047684;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1642268288581;15/01/2022 17:38:08;1642268288549;2;15/01/2022 19:38:08;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;59503.799999952316;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1642268335489;15/01/2022 17:38:55;1642268335423;2;15/01/2022 19:38:55;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;46816.200000047684;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1642268335576;15/01/2022 17:38:55;1642268335438;2;15/01/2022 19:38:55;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;correctCount;;;;;;;;6;;0;1;0;;;;;;;;;;;
19;1642268338798;15/01/2022 17:38:58;1642268338769;2;15/01/2022 19:38:58;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;3330.7000000476837;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1642268338891;15/01/2022 17:38:58;1642268338776;2;15/01/2022 19:38:58;55551;24;task-tg12;;18537193;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1192x664;Openminded Chunk;Matrix reasoning task (Finnish);8;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;328902;;;;;0;1;0;;;;;;;;;;;
1;1642274077066;15/01/2022 19:14:37;1642274074249;2;15/01/2022 21:14:34;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1642274095602;15/01/2022 19:14:55;1642274092785;2;15/01/2022 21:14:52;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;18463;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1642274102180;15/01/2022 19:15:02;1642274099359;2;15/01/2022 21:14:59;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;6543;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1642274116212;15/01/2022 19:15:16;1642274113406;2;15/01/2022 21:15:13;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;14028;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1642274116431;15/01/2022 19:15:16;1642274113407;2;15/01/2022 21:15:13;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;14028;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1642274119000;15/01/2022 19:15:19;1642274116191;2;15/01/2022 21:15:16;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;2776;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1642274121317;15/01/2022 19:15:21;1642274118530;2;15/01/2022 21:15:18;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;2330;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1642274128878;15/01/2022 19:15:28;1642274126086;2;15/01/2022 21:15:26;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;7551;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1642274141498;15/01/2022 19:15:41;1642274138677;2;15/01/2022 21:15:38;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;12572;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1642274173539;15/01/2022 19:16:13;1642274170718;2;15/01/2022 21:16:10;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;32021;;;4;1;0;1;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1642274194720;15/01/2022 19:16:34;1642274191928;2;15/01/2022 21:16:31;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;21184;;;4;1;0;1;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1642274244461;15/01/2022 19:17:24;1642274241661;2;15/01/2022 21:17:21;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;49709;;;3;1;0;1;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1642274265384;15/01/2022 19:17:45;1642274262580;2;15/01/2022 21:17:42;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;20893;;;5;1;1;0;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1642274294135;15/01/2022 19:18:14;1642274291336;2;15/01/2022 21:18:11;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;28735;;;7;1;0;1;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1642274304997;15/01/2022 19:18:24;1642274302188;2;15/01/2022 21:18:22;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;10833;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1642274321105;15/01/2022 19:18:41;1642274318283;2;15/01/2022 21:18:38;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;16082;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1642274386861;15/01/2022 19:19:46;1642274384049;2;15/01/2022 21:19:44;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;65754;;;6;1;0;1;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1642274386979;15/01/2022 19:19:46;1642274384059;2;15/01/2022 21:19:44;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;correctCount;;;;;;;;4;;0;1;0;;;;;;;;;;;
19;1642274389455;15/01/2022 19:19:49;1642274386649;2;15/01/2022 21:19:46;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;2591;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1642274389599;15/01/2022 19:19:49;1642274386661;2;15/01/2022 21:19:46;55551;24;task-tg12;;18538316;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Matrix reasoning task (Finnish);8;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;312412;;;;;0;1;0;;;;;;;;;;;
1;1642280408184;15/01/2022 21:00:08;1642280406943;2;15/01/2022 23:00:06;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1642280414601;15/01/2022 21:00:14;1642280413393;2;15/01/2022 23:00:13;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;6348.9000000059605;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1642280417174;15/01/2022 21:00:17;1642280415699;2;15/01/2022 23:00:15;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;2278.300000011921;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1642280431337;15/01/2022 21:00:31;1642280429857;2;15/01/2022 23:00:29;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;14138.09999999404;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1642280431478;15/01/2022 21:00:31;1642280429858;2;15/01/2022 23:00:29;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;14138.09999999404;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1642280434566;15/01/2022 21:00:34;1642280433297;2;15/01/2022 23:00:33;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;3431.0999999940395;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1642280437635;15/01/2022 21:00:37;1642280436140;2;15/01/2022 23:00:36;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;2836;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1642280444084;15/01/2022 21:00:44;1642280442807;2;15/01/2022 23:00:42;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;6656.899999976158;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1642280458655;15/01/2022 21:00:58;1642280457187;2;15/01/2022 23:00:57;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;14343.5;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1642280478435;15/01/2022 21:01:18;1642280476942;2;15/01/2022 23:01:16;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;19738.79999998212;;;3;1;0;1;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1642280501327;15/01/2022 21:01:41;1642280500053;2;15/01/2022 23:01:40;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;23092.90000000596;;;8;1;1;0;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1642280524676;15/01/2022 21:02:04;1642280523122;2;15/01/2022 23:02:03;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;23052.80000001192;;;1;1;0;1;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1642280541849;15/01/2022 21:02:21;1642280540322;2;15/01/2022 23:02:20;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;17185.19999998808;;;5;1;1;0;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1642280567962;15/01/2022 21:02:47;1642280566474;2;15/01/2022 23:02:46;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;26136.59999999404;;;5;1;0;1;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1642280586270;15/01/2022 21:03:06;1642280584714;2;15/01/2022 23:03:04;55551;24;task-tg12;;18539422;BLIND;5487301;;live;;;computer;Desktop or Laptop;Windows 8.1;Chrome 97.0.4692.71;1366x768;1366x657;Decision Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;18222;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
