Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;text
12;1635512183933;29/10/2021 12:56:23;1635512183956;3;29/10/2021 15:56:23;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;119997.837;;;tiirikointiväline;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
13;1635512183933;29/10/2021 12:56:23;1635512183956;3;29/10/2021 15:56:23;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;119997.837;;;hammastikku;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
14;1635512183933;29/10/2021 12:56:23;1635512183957;3;29/10/2021 15:56:23;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;119997.837;;;korvakoru;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
15;1635512183933;29/10/2021 12:56:23;1635512183957;3;29/10/2021 15:56:23;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;119997.837;;;avaimenperä;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
16;1635512183933;29/10/2021 12:56:23;1635512183957;3;29/10/2021 15:56:23;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;119997.837;;;työkalu esim ruuvien ruuvaamisen;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
17;1635512183933;29/10/2021 12:56:23;1635512183957;3;29/10/2021 15:56:23;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;119997.837;;;kirjanmerkki;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
18;1635512183933;29/10/2021 12:56:23;1635512183957;3;29/10/2021 15:56:23;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;119997.837;;;vaatteiden korjaus esim vetoketjun veto-osa;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
19;1635512183933;29/10/2021 12:56:23;1635512183957;3;29/10/2021 15:56:23;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;119997.837;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
20;1635512183933;29/10/2021 12:56:23;1635512183957;3;29/10/2021 15:56:23;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;Zone1;timelimit_screen;119997.837;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
21;1635512185843;29/10/2021 12:56:25;1635512185993;3;29/10/2021 15:56:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;5;1;2;Screen 2;advancementZone;continue_button;2031.2000000476837;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
22;1635512305830;29/10/2021 12:58:25;1635512305993;3;29/10/2021 15:58:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;119997.508;;;kukkaruukku;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
23;1635512305970;29/10/2021 12:58:25;1635512305995;3;29/10/2021 15:58:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;119997.508;;;juomapulloteline;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
24;1635512305970;29/10/2021 12:58:25;1635512305995;3;29/10/2021 15:58:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;119997.508;;;kynäteline;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
25;1635512305970;29/10/2021 12:58:25;1635512305995;3;29/10/2021 15:58:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;119997.508;;;keittiövälineteline;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
26;1635512305970;29/10/2021 12:58:25;1635512305995;3;29/10/2021 15:58:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;119997.508;;;koriste-esine;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
27;1635512305970;29/10/2021 12:58:25;1635512305995;3;29/10/2021 15:58:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;119997.508;;;lelu;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
28;1635512305970;29/10/2021 12:58:25;1635512305995;3;29/10/2021 15:58:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;119997.508;;;kaulakoru;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
29;1635512305970;29/10/2021 12:58:25;1635512305995;3;29/10/2021 15:58:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;119997.508;;;pallona pelissä;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
30;1635512305970;29/10/2021 12:58:25;1635512305995;3;29/10/2021 15:58:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;advancementZone;response_text_multi;119997.508;;;aseena;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
31;1635512305970;29/10/2021 12:58:25;1635512305996;3;29/10/2021 15:58:25;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;Zone1;timelimit_screen;119997.508;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
32;1635512307372;29/10/2021 12:58:27;1635512307528;3;29/10/2021 15:58:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;3;2;2;Screen 2;advancementZone;continue_button;1529.3999999761581;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
33;1635512427393;29/10/2021 13:00:27;1635512427534;3;29/10/2021 16:00:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;119997.89899999998;;;hylly;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
34;1635512427518;29/10/2021 13:00:27;1635512427535;3;29/10/2021 16:00:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;119997.89899999998;;;mittaamisväline;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
35;1635512427518;29/10/2021 13:00:27;1635512427535;3;29/10/2021 16:00:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;119997.89899999998;;;aita;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
36;1635512427518;29/10/2021 13:00:27;1635512427535;3;29/10/2021 16:00:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;119997.89899999998;;;pöytä;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
37;1635512427518;29/10/2021 13:00:27;1635512427535;3;29/10/2021 16:00:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;119997.89899999998;;;leikissä voi käyttää esim. veneenä;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
38;1635512427518;29/10/2021 13:00:27;1635512427535;3;29/10/2021 16:00:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;119997.89899999998;;;ovistopperi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
39;1635512427518;29/10/2021 13:00:27;1635512427535;3;29/10/2021 16:00:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;119997.89899999998;;;vipuna jos tarvitsee vääntää jotakin;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
40;1635512427518;29/10/2021 13:00:27;1635512427535;3;29/10/2021 16:00:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;119997.89899999998;;;nikkarointi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
41;1635512427518;29/10/2021 13:00:27;1635512427535;3;29/10/2021 16:00:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;advancementZone;response_text_multi;119997.89899999998;;;askartelu;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
42;1635512427518;29/10/2021 13:00:27;1635512427535;3;29/10/2021 16:00:27;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;Zone1;timelimit_screen;119997.89899999998;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
43;1635512428954;29/10/2021 13:00:28;1635512429114;3;29/10/2021 16:00:29;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;4;3;2;Screen 2;advancementZone;continue_button;1574.8999999761581;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
44;1635512548946;29/10/2021 13:02:28;1635512549104;3;29/10/2021 16:02:29;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;4;1;Screen 1;advancementZone;response_text_multi;119998.011;;;biojätebussi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
45;1635512549073;29/10/2021 13:02:29;1635512549106;3;29/10/2021 16:02:29;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;4;1;Screen 1;advancementZone;response_text_multi;119998.011;;;askartelumateriaali esim kortteihin;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
46;1635512549073;29/10/2021 13:02:29;1635512549107;3;29/10/2021 16:02:29;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;4;1;Screen 1;advancementZone;response_text_multi;119998.011;;;suoja esim. kun maalaa tai suihkuttelee jotakin ainetta;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
47;1635512549073;29/10/2021 13:02:29;1635512549107;3;29/10/2021 16:02:29;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;4;1;Screen 1;advancementZone;response_text_multi;119998.011;;;ikkunoiden pesemiseen;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
48;1635512549073;29/10/2021 13:02:29;1635512549107;3;29/10/2021 16:02:29;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;4;1;Screen 1;advancementZone;response_text_multi;119998.011;;;lahjapaperina;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
49;1635512549073;29/10/2021 13:02:29;1635512549107;3;29/10/2021 16:02:29;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;4;1;Screen 1;advancementZone;response_text_multi;119998.011;;;pakkausmateriaalina;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
50;1635512549073;29/10/2021 13:02:29;1635512549108;3;29/10/2021 16:02:29;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;4;1;Screen 1;Zone1;timelimit_screen;119998.011;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
51;1635512550098;29/10/2021 13:02:30;1635512550269;3;29/10/2021 16:02:30;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;2;4;2;Screen 2;advancementZone;continue_button;1156.1999999284744;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
52;1635512550682;29/10/2021 13:02:30;1635512550813;3;29/10/2021 16:02:30;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;Spreadsheet1;6;1;1;Screen 1;advancementZone;continue_button;538.1000000238419;;;;;0;1;0;;;;;;Debrief;
53;1635512550885;29/10/2021 13:02:30;1635512550818;3;29/10/2021 16:02:30;55551;22;task-7mar;;16771448;BLIND;4960307;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x577;Reasoning Chunk;Unusual Uses Task (Finnish);5;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;Spreadsheet1;;;END TASK;;;;;525067;;;;;0;1;0;;;;;;;
1;1635505628158;29/10/2021 11:07:08;1635505631064;3;29/10/2021 14:07:11;55551;22;task-7mar;;16769351;BLIND;4959547;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1536x864;1536x722;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1635505646680;29/10/2021 11:07:26;1635505649564;3;29/10/2021 14:07:29;55551;22;task-7mar;;16769351;BLIND;4959547;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1536x864;1519x722;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;18415.300000071526;;;;;0;1;0;;;;;;Instructions;
3;1635505653392;29/10/2021 11:07:33;1635505656363;3;29/10/2021 14:07:36;55551;22;task-7mar;;16769351;BLIND;4959547;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1536x864;1519x722;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;6791.200000047684;;;;;0;1;0;;;;;;Instructions;
4;1635505660926;29/10/2021 11:07:40;1635505663899;3;29/10/2021 14:07:43;55551;22;task-7mar;;16769351;BLIND;4959547;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1536x864;1519x722;Openminded Chunk;Unusual Uses Task (Finnish);5;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;7528;5259.200000047684;;Paino;1;0;1;0;;;;;;Instructions;
