Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Randomise questionnaire elements?;openNormal1;openNormal1-quantised;openNormal2;openNormal2-quantised;openNormal3;openNormal3-quantised;openReverse1;openReverse1-quantised;openReverse2;openReverse2-quantised;openReverse3;openReverse3-quantised;openReverse4;openReverse4-quantised;END QUESTIONNAIRE
1;1639743228859;17/12/2021 12:13:48;1639743228645;2;17/12/2021 14:13:48;55551;22;questionnaire-7qsg;;18090618;BLIND;5336084;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.1;1440x900;1140x731;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;5;5;2;2;2;2;3;3;2;2;40557
1;1639592202726;15/12/2021 18:16:42;1639592202804;2;15/12/2021 20:16:42;55551;22;questionnaire-7qsg;;18029919;BLIND;5320807;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1920x1080;1920x899;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;6;6;5;5;2;2;2;2;2;2;2;2;69244
1;1639581308398;15/12/2021 15:15:08;1639581308538;2;15/12/2021 17:15:08;55551;22;questionnaire-7qsg;;18019511;BLIND;5317567;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.93;1920x1080;1920x937;Reasoning Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;;No;6;6;6;6;4;4;2;2;2;2;3;3;3;3;126130
1;1639395175852;13/12/2021 11:32:55;1639395175769;1;13/12/2021 12:32:55;55551;22;questionnaire-7qsg;;17963996;BLIND;5298015;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 96.0.4664.93;1920x1080;1920x924;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;7;7;1;1;1;1;1;1;1;1;24353
1;1639239409430;11/12/2021 16:16:49;1639239409052;2;11/12/2021 18:16:49;55551;22;questionnaire-7qsg;;17941762;BLIND;5292007;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;960x485;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;7;7;1;1;4;4;1;1;1;1;37149
1;1639164796089;10/12/2021 19:33:16;1639164795960;2;10/12/2021 21:33:15;55551;22;questionnaire-7qsg;;17928406;BLIND;5287907;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1920x1080;1324x994;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;4;4;5;5;5;5;3;3;2;2;4;4;3;3;92567
1;1639029703771;09/12/2021 06:01:43;1639029703703;2;09/12/2021 08:01:43;55551;22;questionnaire-7qsg;;17872499;BLIND;5258209;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 94.0;1920x1080;1920x955;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;6;6;1;1;5;5;1;1;1;1;42396
1;1638363258156;01/12/2021 12:54:18;1638363256312;2;01/12/2021 14:54:16;55551;22;questionnaire-7qsg;;17621091;BLIND;5202064;;complete;;;computer;Desktop or Laptop;Windows 7;Chrome 96.0.4664.45;1280x1024;1280x881;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;6;6;6;6;1;1;2;2;2;2;1;1;22498
1;1638274998326;30/11/2021 12:23:18;1638275016713;2;30/11/2021 14:23:36;55551;22;questionnaire-7qsg;;17585940;BLIND;5192188;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 94.0;1600x900;1384x775;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;7;7;5;5;1;1;2;2;2;2;1;1;65207
1;1638229245502;29/11/2021 23:40:45;1638229245404;2;30/11/2021 01:40:45;55551;22;questionnaire-7qsg;;17573508;BLIND;5189349;;live;;;computer;Desktop or Laptop;Ubuntu undefined;Firefox 94.0;1344x756;1100x608;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;5;5;2;2;2;2;2;2;2;2;104986
1;1637619326245;22/11/2021 22:15:26;1637619325843;2;23/11/2021 00:15:25;55551;22;questionnaire-7qsg;;17390688;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;7;7;2;2;2;2;2;2;2;2;20471
1;1635941265512;03/11/2021 12:07:45;1635941265367;2;03/11/2021 14:07:45;55551;22;questionnaire-7qsg;;16850828;BLIND;4986367;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 93.0;1920x1080;1829x967;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;5;5;6;6;6;6;1;1;5;5;5;5;2;2;32806
1;1635342847771;27/10/2021 13:54:07;1635342847629;3;27/10/2021 16:54:07;55551;22;questionnaire-7qsg;;16727712;BLIND;4945017;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.0;1280x800;997x635;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;6;6;6;6;6;6;2;2;2;2;1;1;1;1;33728
1;1635252772976;26/10/2021 12:52:52;1635252772713;3;26/10/2021 15:52:52;55551;22;questionnaire-7qsg;;16690086;BLIND;4929121;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.54;1920x1200;1187x852;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;6;6;7;7;2;2;3;3;3;3;1;1;38503
1;1634045681178;12/10/2021 13:34:41;1634045681056;3;12/10/2021 16:34:41;55551;22;questionnaire-7qsg;;16328168;BLIND;4831981;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 94.0.4606.71;1280x720;1253x580;Openminded Chunk;Actively Openminded Thinking Questionnaire (Finnish);6;CDBEAFNGMHLIKJ;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;No;7;7;7;7;6;6;1;1;4;4;4;4;7;7;36174
END OF FILE
