Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;response;response_count;Image
12;1637658836145;23/11/2021 09:13:56;1637658836109;2;23/11/2021 11:13:56;55551;22;task-9nll;;17396185;BLIND;5133207;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 94.0.4606.81;1920x1080;1842x680;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;24943.29999999702;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1637658841186;23/11/2021 09:14:01;1637658841154;2;23/11/2021 11:14:01;55551;22;task-9nll;;17396185;BLIND;5133207;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 94.0.4606.81;1920x1080;1842x680;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30006.574999999997;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
14;1637658844765;23/11/2021 09:14:04;1637658844727;2;23/11/2021 11:14:04;55551;22;task-9nll;;17396185;BLIND;5133207;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 94.0.4606.81;1920x1080;1842x680;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;3564.2000000029802;;;;;0;1;0;;;;;;Finish;;;
15;1637658844843;23/11/2021 09:14:04;1637658844731;2;23/11/2021 11:14:04;55551;22;task-9nll;;17396185;BLIND;5133207;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 94.0.4606.81;1920x1080;1842x680;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;96318;;;;;0;1;0;;;;;;;;;
1;1637654332842;23/11/2021 07:58:52;1637654333084;2;23/11/2021 09:58:53;55551;22;task-9nll;;17395528;BLIND;5132910;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x520;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1637654364652;23/11/2021 07:59:24;1637654364929;2;23/11/2021 09:59:24;55551;22;task-9nll;;17395528;BLIND;5132910;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x520;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;31620.200000047684;;;;;0;1;0;;;;;;Instructions;;;
3;1637654411765;23/11/2021 08:00:11;1637654412046;2;23/11/2021 10:00:12;55551;22;task-9nll;;17395528;BLIND;5132910;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x520;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;47068;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1637654441744;23/11/2021 08:00:41;1637654442035;2;23/11/2021 10:00:42;55551;22;task-9nll;;17395528;BLIND;5132910;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x520;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29997.857999999993;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
5;1637654446933;23/11/2021 08:00:46;1637654447234;2;23/11/2021 10:00:47;55551;22;task-9nll;;17395528;BLIND;5132910;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x520;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;5173.300000190735;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
6;1637654476940;23/11/2021 08:01:16;1637654477227;2;23/11/2021 10:01:17;55551;22;task-9nll;;17395528;BLIND;5132910;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x520;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29997.82299999999;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
7;1637654479525;23/11/2021 08:01:19;1637654479826;2;23/11/2021 10:01:19;55551;22;task-9nll;;17395528;BLIND;5132910;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x520;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2575.399999856949;;;;;0;1;0;;;;;;Finish;;;
8;1637654479619;23/11/2021 08:01:19;1637654479839;2;23/11/2021 10:01:19;55551;22;task-9nll;;17395528;BLIND;5132910;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 95.0.4638.69;1280x720;1280x520;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;146756;;;;;0;1;0;;;;;;;;;
1;1637619165970;22/11/2021 22:12:45;1637619165569;2;23/11/2021 00:12:45;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1637619178098;22/11/2021 22:12:58;1637619177730;2;23/11/2021 00:12:57;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;12113.800000000745;;;;;0;1;0;;;;;;Instructions;;;
3;1637619182034;22/11/2021 22:13:02;1637619181699;2;23/11/2021 00:13:01;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;3958;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1637619187984;22/11/2021 22:13:07;1637619187651;2;23/11/2021 00:13:07;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;5944.400000002235;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1637619190554;22/11/2021 22:13:10;1637619190178;2;23/11/2021 00:13:10;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;8471.20000000298;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1637619199330;22/11/2021 22:13:19;1637619198998;2;23/11/2021 00:13:18;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;17291.5;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1637619203913;22/11/2021 22:13:23;1637619203579;2;23/11/2021 00:13:23;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;21872;;;space;4;1;0;0;;;;;;Trial 1;space;;cube.PNG
8;1637619210283;22/11/2021 22:13:30;1637619209945;2;23/11/2021 00:13:29;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;28238.60000000149;;;space;5;1;0;0;;;;;;Trial 1;space;;cube.PNG
9;1637619212028;22/11/2021 22:13:32;1637619211685;2;23/11/2021 00:13:31;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29999.321;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
10;1637619215636;22/11/2021 22:13:35;1637619215303;2;23/11/2021 00:13:35;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;3611.2999999970198;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
11;1637619221708;22/11/2021 22:13:41;1637619221355;2;23/11/2021 00:13:41;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;6045.10000000149;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1637619224059;22/11/2021 22:13:44;1637619223723;2;23/11/2021 00:13:43;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;8413.10000000149;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1637619230684;22/11/2021 22:13:50;1637619230354;2;23/11/2021 00:13:50;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;15043.900000002235;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1637619231893;22/11/2021 22:13:51;1637619231556;2;23/11/2021 00:13:51;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;16245.300000000745;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
15;1637619235196;22/11/2021 22:13:55;1637619234852;2;23/11/2021 00:13:54;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;19541.699999999255;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
16;1637619237107;22/11/2021 22:13:57;1637619236776;2;23/11/2021 00:13:56;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;21465.60000000149;;;space;6;1;0;0;;;;;;Trial 2;space;;cube.PNG
17;1637619238533;22/11/2021 22:13:58;1637619238202;2;23/11/2021 00:13:58;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;22892;;;space;7;1;0;0;;;;;;Trial 2;space;;cube.PNG
18;1637619241689;22/11/2021 22:14:01;1637619241353;2;23/11/2021 00:14:01;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;26042.10000000149;;;space;8;1;0;0;;;;;;Trial 2;space;;cube.PNG
19;1637619243815;22/11/2021 22:14:03;1637619243472;2;23/11/2021 00:14:03;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;28161.900000002235;;;space;9;1;0;0;;;;;;Trial 2;space;;cube.PNG
20;1637619245130;22/11/2021 22:14:05;1637619244794;2;23/11/2021 00:14:04;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;29483.900000002235;;;space;10;1;0;0;;;;;;Trial 2;space;;cube.PNG
21;1637619245616;22/11/2021 22:14:05;1637619245287;2;23/11/2021 00:14:05;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29999.399000000005;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
22;1637619247536;22/11/2021 22:14:07;1637619247210;2;23/11/2021 00:14:07;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;1916.5999999977648;;;;;0;1;0;;;;;;Finish;;;
23;1637619247616;22/11/2021 22:14:07;1637619247214;2;23/11/2021 00:14:07;55551;22;task-9nll;;17390638;BLIND;5130877;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1920x1080;1920x937;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;81644;;;;;0;1;0;;;;;;;;;
1;1637595954534;22/11/2021 15:45:54;1637595954902;2;22/11/2021 17:45:54;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1536x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1637595975688;22/11/2021 15:46:15;1637595976047;2;22/11/2021 17:46:16;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;21084.600000023842;;;;;0;1;0;;;;;;Instructions;;;
3;1637595981096;22/11/2021 15:46:21;1637595981522;2;22/11/2021 17:46:21;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;5444.300000011921;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1637595986893;22/11/2021 15:46:26;1637595987297;2;22/11/2021 17:46:27;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;5766;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1637595988378;22/11/2021 15:46:28;1637595988769;2;22/11/2021 17:46:28;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;7237.699999988079;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1637595995875;22/11/2021 15:46:35;1637595996289;2;22/11/2021 17:46:36;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;14757.5;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1637596003207;22/11/2021 15:46:43;1637596003624;2;22/11/2021 17:46:43;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;22092.19999998808;;;space;4;1;0;0;;;;;;Trial 1;space;;cube.PNG
8;1637596005260;22/11/2021 15:46:45;1637596005669;2;22/11/2021 17:46:45;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;24137.5;;;space;5;1;0;0;;;;;;Trial 1;space;;cube.PNG
9;1637596011100;22/11/2021 15:46:51;1637596011531;2;22/11/2021 17:46:51;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29993.578;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
10;1637596015192;22/11/2021 15:46:55;1637596015594;2;22/11/2021 17:46:55;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;4042.699999988079;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
11;1637596022396;22/11/2021 15:47:02;1637596022815;2;22/11/2021 17:47:02;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;7198.400000035763;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1637596028189;22/11/2021 15:47:08;1637596028585;2;22/11/2021 17:47:08;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;12969.300000011921;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1637596031315;22/11/2021 15:47:11;1637596031735;2;22/11/2021 17:47:11;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;16119;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1637596034808;22/11/2021 15:47:14;1637596035223;2;22/11/2021 17:47:15;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;19606.900000035763;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
15;1637596037461;22/11/2021 15:47:17;1637596037883;2;22/11/2021 17:47:17;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;22266.5;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
16;1637596042476;22/11/2021 15:47:22;1637596042797;2;22/11/2021 17:47:22;55551;22;task-9nll;;17378252;BLIND;5126869;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 96.0.4664.45;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;27180.400000035763;;;space;6;1;0;0;;;;;;Trial 2;space;;cube.PNG
