Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;response;response_count;Image
9;1644148274406;06/02/2022 11:51:14;1644148274369;2;06/02/2022 13:51:14;55551;25;task-9nll;;19208624;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;14541;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1644148277999;06/02/2022 11:51:17;1644148277969;2;06/02/2022 13:51:17;55551;25;task-9nll;;19208624;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;18140.700000047684;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1644148285759;06/02/2022 11:51:25;1644148285720;2;06/02/2022 13:51:25;55551;25;task-9nll;;19208624;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;25892;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1644148289060;06/02/2022 11:51:29;1644148288998;2;06/02/2022 13:51:28;55551;25;task-9nll;;19208624;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;29170.200000047684;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1644148289833;06/02/2022 11:51:29;1644148289800;2;06/02/2022 13:51:29;55551;25;task-9nll;;19208624;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30001.396999999997;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
14;1644148292692;06/02/2022 11:51:32;1644148292084;2;06/02/2022 13:51:32;55551;25;task-9nll;;19208624;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2270;;;;;0;1;0;;;;;;Finish;;;
15;1644148292827;06/02/2022 11:51:32;1644148292090;2;06/02/2022 13:51:32;55551;25;task-9nll;;19208624;BLIND;5691497;;complete;;;computer;Desktop or Laptop;Mac OS 10.13.6;Chrome 95.0.4638.69;1280x800;1280x702;Openminded Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;113680;;;;;0;1;0;;;;;;;;;
1;1644177003970;06/02/2022 19:50:03;1644177179024;2;06/02/2022 21:52:59;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1644177053758;06/02/2022 19:50:53;1644177228622;2;06/02/2022 21:53:48;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;48837.200000000186;;;;;0;1;0;;;;;;Instructions;;;
3;1644177068130;06/02/2022 19:51:08;1644177243266;2;06/02/2022 21:54:03;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;14599.100000000559;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1644177075346;06/02/2022 19:51:15;1644177250225;2;06/02/2022 21:54:10;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;6878.399999999441;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1644177086363;06/02/2022 19:51:26;1644177261247;2;06/02/2022 21:54:21;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;17901.799999999814;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1644177087491;06/02/2022 19:51:27;1644177262626;2;06/02/2022 21:54:22;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;19280.199999999255;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1644177098120;06/02/2022 19:51:38;1644177273262;2;06/02/2022 21:54:33;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29998.376999999993;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
8;1644177109115;06/02/2022 19:51:49;1644177283990;2;06/02/2022 21:54:43;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;10689;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
9;1644177118382;06/02/2022 19:51:58;1644177293277;2;06/02/2022 21:54:53;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;9243.300000000745;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1644177124295;06/02/2022 19:52:04;1644177299390;2;06/02/2022 21:54:59;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;15355.800000000745;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1644177135751;06/02/2022 19:52:15;1644177310623;2;06/02/2022 21:55:10;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;26588.60000000056;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1644177136754;06/02/2022 19:52:16;1644177311909;2;06/02/2022 21:55:11;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;27875.200000000186;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1644177138851;06/02/2022 19:52:18;1644177313987;2;06/02/2022 21:55:13;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29998.350999999995;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
14;1644177141276;06/02/2022 19:52:21;1644177316187;2;06/02/2022 21:55:16;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2166.5;;;;;0;1;0;;;;;;Finish;;;
15;1644177141464;06/02/2022 19:52:21;1644177316201;2;06/02/2022 21:55:16;55551;25;task-9nll;;19218581;BLIND;5693586;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 98.0.1108.43;1366x768;1366x625;Openminded Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;137179;;;;;0;1;0;;;;;;;;;
1;1644180038438;06/02/2022 20:40:38;1644180038285;2;06/02/2022 22:40:38;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1644180083959;06/02/2022 20:41:23;1644180083848;2;06/02/2022 22:41:23;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;45530;;;;;0;1;0;;;;;;Instructions;;;
3;1644180104547;06/02/2022 20:41:44;1644180104448;2;06/02/2022 22:41:44;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;20586;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1644180107330;06/02/2022 20:41:47;1644180107235;2;06/02/2022 22:41:47;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;2780;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1644180113585;06/02/2022 20:41:53;1644180113502;2;06/02/2022 22:41:53;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;9047;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1644180127562;06/02/2022 20:42:07;1644180127472;2;06/02/2022 22:42:07;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;23016;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1644180134524;06/02/2022 20:42:14;1644180134438;2;06/02/2022 22:42:14;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29999.559999999998;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
8;1644180143817;06/02/2022 20:42:23;1644180143736;2;06/02/2022 22:42:23;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;9292;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
9;1644180154597;06/02/2022 20:42:34;1644180154492;2;06/02/2022 22:42:34;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;10751;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1644180168698;06/02/2022 20:42:48;1644180168615;2;06/02/2022 22:42:48;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;24874;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1644180172528;06/02/2022 20:42:52;1644180172437;2;06/02/2022 22:42:52;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;28696;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1644180173823;06/02/2022 20:42:53;1644180173736;2;06/02/2022 22:42:53;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29999.619999999995;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
13;1644180177986;06/02/2022 20:42:57;1644180177898;2;06/02/2022 22:42:57;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;4154;;;;;0;1;0;;;;;;Finish;;;
14;1644180178079;06/02/2022 20:42:58;1644180177900;2;06/02/2022 22:42:57;55551;25;task-9nll;;19219525;BLIND;5693701;;live;;;computer;Desktop or Laptop;Mac OS 10.15;Firefox 96.0;1824x1140;1753x965;Openminded Chunk;Necker Cube task (Finnish);8;NAMBLCKDJEIFHG;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;139615;;;;;0;1;0;;;;;;;;;
1;1644226630986;07/02/2022 09:37:10;1644226630760;2;07/02/2022 11:37:10;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1644226647464;07/02/2022 09:37:27;1644226647323;2;07/02/2022 11:37:27;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;16528;;;;;0;1;0;;;;;;Instructions;;;
3;1644226655300;07/02/2022 09:37:35;1644226655172;2;07/02/2022 11:37:35;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;7835;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1644226663503;07/02/2022 09:37:43;1644226663366;2;07/02/2022 11:37:43;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;8185;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1644226671387;07/02/2022 09:37:51;1644226671282;2;07/02/2022 11:37:51;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;16101;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1644226680321;07/02/2022 09:38:00;1644226680146;2;07/02/2022 11:38:00;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;24965;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1644226685284;07/02/2022 09:38:05;1644226685174;2;07/02/2022 11:38:05;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30001;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
8;1644226689770;07/02/2022 09:38:09;1644226689611;2;07/02/2022 11:38:09;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;4425;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
9;1644226700505;07/02/2022 09:38:20;1644226700383;2;07/02/2022 11:38:20;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;10764;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1644226703403;07/02/2022 09:38:23;1644226703295;2;07/02/2022 11:38:23;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;13676;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1644226707658;07/02/2022 09:38:27;1644226707522;2;07/02/2022 11:38:27;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;17903;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1644226709752;07/02/2022 09:38:29;1644226709602;2;07/02/2022 11:38:29;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;19983;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
13;1644226717006;07/02/2022 09:38:37;1644226716893;2;07/02/2022 11:38:36;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;27275;;;space;5;1;0;0;;;;;;Trial 2;space;;cube.PNG
14;1644226719734;07/02/2022 09:38:39;1644226719610;2;07/02/2022 11:38:39;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29999;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
15;1644226722137;07/02/2022 09:38:42;1644226722012;2;07/02/2022 11:38:42;55551;25;task-9nll;;19226011;BLIND;5695843;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.6;Safari 14.0.1;1280x800;1280x634;Openminded Chunk;Necker Cube task (Finnish);8;ABNCMDLEKFJGIH;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2392.9999999999854;;;;;0;1;0;;;;;;Finish;;;
