Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;harjoitustehtävä_stimuli;harjoitustehtävä_vastaus;Task_stimuli_6;Task_stimuli_8;ANSWER
6;1644017696464;04/02/2022 23:34:56;1644017696415;2;05/02/2022 01:34:56;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;2859.5;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1644017698329;04/02/2022 23:34:58;1644017698300;2;05/02/2022 01:34:58;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;1876.5;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1644017706233;04/02/2022 23:35:06;1644017706182;2;05/02/2022 01:35:06;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;7873.9000000003725;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1644017716894;04/02/2022 23:35:16;1644017716862;2;05/02/2022 01:35:16;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;10663.099999999627;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1644017729983;04/02/2022 23:35:29;1644017729950;2;05/02/2022 01:35:29;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;13074;;;5;1;1;0;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1644017736568;04/02/2022 23:35:36;1644017736507;2;05/02/2022 01:35:36;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;6540.200000000186;;;8;1;1;0;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1644017765160;04/02/2022 23:36:05;1644017765133;2;05/02/2022 01:36:05;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;28611.5;;;2;1;1;0;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1644017786035;04/02/2022 23:36:26;1644017786002;2;05/02/2022 01:36:26;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;20853.200000000186;;;5;1;1;0;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1644017903518;04/02/2022 23:38:23;1644017903489;2;05/02/2022 01:38:23;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;117473.5;;;8;1;0;1;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1644017912502;04/02/2022 23:38:32;1644017912477;2;05/02/2022 01:38:32;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;8973.400000000373;;;7;1;1;0;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1644017925885;04/02/2022 23:38:45;1644017925850;2;05/02/2022 01:38:45;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;13349.399999999441;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1644017990381;04/02/2022 23:39:50;1644017990352;2;05/02/2022 01:39:50;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;64489.200000000186;;;1;1;1;0;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1644017990478;04/02/2022 23:39:50;1644017990357;2;05/02/2022 01:39:50;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;correctCount;;;;;;;;8;;0;1;0;;;;;;;;;;;
19;1644017992435;04/02/2022 23:39:52;1644017992404;2;05/02/2022 01:39:52;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;2046;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1644017992509;04/02/2022 23:39:52;1644017992407;2;05/02/2022 01:39:52;55551;25;task-tg12;;19184723;BLIND;5686104;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 98.0.4758.80;1920x1080;1351x895;Openminded Chunk;Matrix reasoning task (Finnish);8;GHFIEJDKCLBMAN;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;317391;;;;;0;1;0;;;;;;;;;;;
1;1644059872350;05/02/2022 11:17:52;1644059873185;2;05/02/2022 13:17:53;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1644059875157;05/02/2022 11:17:55;1644059876039;2;05/02/2022 13:17:56;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;2800.9000000953674;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1644059880384;05/02/2022 11:18:00;1644059881253;2;05/02/2022 13:18:01;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;5199.700000047684;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1644059887729;05/02/2022 11:18:07;1644059888599;2;05/02/2022 13:18:08;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;7311.800000190735;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1644059887818;05/02/2022 11:18:07;1644059888600;2;05/02/2022 13:18:08;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;7311.800000190735;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1644059889214;05/02/2022 11:18:09;1644059890104;2;05/02/2022 13:18:10;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;1497.9000000953674;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1644059890406;05/02/2022 11:18:10;1644059891283;2;05/02/2022 13:18:11;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;1172.7000000476837;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1644059892893;05/02/2022 11:18:12;1644059893788;2;05/02/2022 13:18:13;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;2498.2000000476837;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1644059913942;05/02/2022 11:18:33;1644059914835;2;05/02/2022 13:18:34;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;21034.099999904633;;;2;1;0;1;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1644059915129;05/02/2022 11:18:35;1644059916017;2;05/02/2022 13:18:36;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;1169.5;;;2;1;0;1;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1644059929532;05/02/2022 11:18:49;1644059930421;2;05/02/2022 13:18:50;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;14389;;;8;1;1;0;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1644060007114;05/02/2022 11:20:07;1644060008007;2;05/02/2022 13:20:08;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;77571.90000009537;;;3;1;0;1;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
13;1644060047274;05/02/2022 11:20:47;1644060048161;2;05/02/2022 13:20:48;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;7;3;1;Screen 1;likert;response_rating_scale_likert_active;40141.5;;;5;1;1;0;0;;;;;;Tehtävä_8;;;;D7_tehtävä5.png;5
14;1644060075348;05/02/2022 11:21:15;1644060076233;2;05/02/2022 13:21:16;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;8;4;1;Screen 1;likert;response_rating_scale_likert_active;28060.599999904633;;;7;1;0;1;0;;;;;;Tehtävä_8;;;;D12_tehtävä6.png;6
15;1644060087241;05/02/2022 11:21:27;1644060088116;2;05/02/2022 13:21:28;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;5;1;Screen 1;likert;response_rating_scale_likert_active;11869.600000143051;;;3;1;0;1;0;;;;;;Tehtävä_8;;;;E1_tehtävä7.png;7
16;1644060100062;05/02/2022 11:21:40;1644060100948;2;05/02/2022 13:21:40;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;10;6;1;Screen 1;likert;response_rating_scale_likert_active;12808.099999904633;;;7;1;0;1;0;;;;;;Tehtävä_8;;;;E5_tehtävä8.png;1
17;1644060128439;05/02/2022 11:22:08;1644060129275;2;05/02/2022 13:22:09;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;7;1;Screen 1;likert;response_rating_scale_likert_active;28316.60000014305;;;8;1;0;1;0;;;;;;Tehtävä_8;;;;E7_tehtävä9.png;1
18;1644060128536;05/02/2022 11:22:08;1644060129283;2;05/02/2022 13:22:09;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;correctCount;;;;;;;;2;;0;1;0;;;;;;;;;;;
19;1644060129640;05/02/2022 11:22:09;1644060130525;2;05/02/2022 13:22:10;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;1;Screen 1;advancementZone;continue_button;1242.2999999523163;;;;;0;1;0;;;;;;Lopetus;;;;;
20;1644060129724;05/02/2022 11:22:09;1644060130528;2;05/02/2022 13:22:10;55551;25;task-tg12;;19190186;BLIND;5687135;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1280x552;Openminded Chunk;Matrix reasoning task (Finnish);8;HIGJFKELDMCNBA;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;257343;;;;;0;1;0;;;;;;;;;;;
1;1644072925170;05/02/2022 14:55:25;1644072350791;2;05/02/2022 16:45:50;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1202x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;
2;1644072940050;05/02/2022 14:55:40;1644072365689;2;05/02/2022 16:46:05;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;14830.799999952316;;;;;0;1;0;;;;;;Ohjeet;;;;;
3;1644072944541;05/02/2022 14:55:44;1644072370190;2;05/02/2022 16:46:10;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;advancementZone;continue_button;4481.5;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
4;1644072975486;05/02/2022 14:56:15;1644072401155;2;05/02/2022 16:46:41;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;likert;response_rating_scale_likert;30930.700000047684;;;4;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
5;1644072975576;05/02/2022 14:56:15;1644072401156;2;05/02/2022 16:46:41;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;continueButton;continue_button;30930.700000047684;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
6;1644072979567;05/02/2022 14:56:19;1644072405206;2;05/02/2022 16:46:45;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;3;Screen 3;advancementZone;continue_button;4041.2999999523163;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
7;1644072981989;05/02/2022 14:56:21;1644072407658;2;05/02/2022 16:46:47;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;4;Screen 4;advancementZone;continue_button;2444.2000000476837;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
8;1644072988025;05/02/2022 14:56:28;1644072413675;2;05/02/2022 16:46:53;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;5;Screen 5;advancementZone;continue_button;6009.400000095367;;;;;0;1;0;;;;;;Harjoitustehtävä;Task1_kokokuva.png;Screenshot 2019-11-25 at 15.37.15.png;;;
9;1644073004893;05/02/2022 14:56:44;1644072430551;2;05/02/2022 16:47:10;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;likert;response_rating_scale_likert_active;16857.799999952316;;;4;1;1;0;0;;;;;;Tehtävä_6;;;A11_tehtävä1.png;;4
10;1644073021404;05/02/2022 14:57:01;1644072447060;2;05/02/2022 16:47:27;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;2;1;Screen 1;likert;response_rating_scale_likert_active;16489.799999952316;;;6;1;0;1;0;;;;;;Tehtävä_6;;;B12_tehtävä2.png;;5
11;1644073035608;05/02/2022 14:57:15;1644072461271;2;05/02/2022 16:47:41;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;likert;response_rating_scale_likert_active;14192.099999904633;;;4;1;0;1;0;;;;;;Tehtävä_8;;;;C4_tehtävä3.png;8
12;1644073044497;05/02/2022 14:57:24;1644072470127;2;05/02/2022 16:47:50;55551;25;task-tg12;;19196265;BLIND;5687746;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.99;1280x720;1186x618;Openminded Chunk;Matrix reasoning task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;2;1;Screen 1;likert;response_rating_scale_likert_active;8835.200000047684;;;4;1;0;1;0;;;;;;Tehtävä_8;;;;C12_tehtävä4.png;2
