Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;text
33;1642270850296;15/01/2022 18:20:50;1642270850259;2;15/01/2022 20:20:50;55551;24;task-7mar;;18537695;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Unusual Uses Task (Finnish);5;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;34459.39999985695;29885.699999809265;;lasten vene;3;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
34;1642270914350;15/01/2022 18:21:54;1642270914315;2;15/01/2022 20:21:54;55551;24;task-7mar;;18537695;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Unusual Uses Task (Finnish);5;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;98515.19999980927;86061.29999995232;;heittoesine (saappaan heitto);4;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
35;1642270935838;15/01/2022 18:22:15;1642270935781;2;15/01/2022 20:22:15;55551;24;task-7mar;;18537695;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Unusual Uses Task (Finnish);5;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;Zone1;timelimit_screen;120000.48000000004;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
36;1642270938619;15/01/2022 18:22:18;1642270938588;2;15/01/2022 20:22:18;55551;24;task-7mar;;18537695;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Unusual Uses Task (Finnish);5;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;2;Screen 2;advancementZone;continue_button;2786.7999999523163;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
37;1642270939938;15/01/2022 18:22:19;1642270939899;2;15/01/2022 20:22:19;55551;24;task-7mar;;18537695;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Unusual Uses Task (Finnish);5;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;1;1;Screen 1;advancementZone;continue_button;1299;;;;;0;1;0;;;;;;Debrief;
38;1642270940095;15/01/2022 18:22:20;1642270939906;2;15/01/2022 20:22:19;55551;24;task-7mar;;18537695;BLIND;5486645;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1600x900;1190x664;Openminded Chunk;Unusual Uses Task (Finnish);5;EFDGCHBIAJNKML;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;531222;;;;;0;1;0;;;;;;;
1;1642276317851;15/01/2022 19:51:57;1642276314440;2;15/01/2022 21:51:54;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1642276333190;15/01/2022 19:52:13;1642276330374;2;15/01/2022 21:52:10;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;15268;;;;;0;1;0;;;;;;Instructions;
3;1642276335836;15/01/2022 19:52:15;1642276333042;2;15/01/2022 21:52:13;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;2653;;;;;0;1;0;;;;;;Instructions;
4;1642276345844;15/01/2022 19:52:25;1642276343039;2;15/01/2022 21:52:23;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;10007.279999999999;;;kirjantuki;;0;1;0;;;;;;Instructions;
5;1642276346018;15/01/2022 19:52:26;1642276343041;2;15/01/2022 21:52:23;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;10007.279999999999;;;taideteos;;0;1;0;;;;;;Instructions;
6;1642276346018;15/01/2022 19:52:26;1642276343041;2;15/01/2022 21:52:23;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;10007.279999999999;;;;;0;1;0;;;;;;Instructions;
7;1642276346018;15/01/2022 19:52:26;1642276343041;2;15/01/2022 21:52:23;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone2;timelimit_screen;10007.279999999999;;;;;0;1;0;;;1;;;Instructions;
8;1642276355437;15/01/2022 19:52:35;1642276352611;2;15/01/2022 21:52:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;4;Screen 4;advancementZone;continue_button;9562;;;;;0;1;0;;;;;;Instructions;
9;1642276475416;15/01/2022 19:54:35;1642276472604;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;leku;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
10;1642276475637;15/01/2022 19:54:35;1642276472607;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;korvan rassaaja;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
11;1642276475637;15/01/2022 19:54:35;1642276472607;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;korvakoru;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
12;1642276475637;15/01/2022 19:54:35;1642276472608;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;kynien putsaaja;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
13;1642276475637;15/01/2022 19:54:35;1642276472608;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;tiirikka;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
14;1642276475637;15/01/2022 19:54:35;1642276472608;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;siitä voi vääntää tuen pienelle kukalle;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
15;1642276475637;15/01/2022 19:54:35;1642276472608;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;nuken hiyuspinni;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
16;1642276475637;15/01/2022 19:54:35;1642276472609;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;tiirikka;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
17;1642276475637;15/01/2022 19:54:35;1642276472610;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;siitä voi vääntää vetoketjuun uufen vetimen;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
18;1642276475637;15/01/2022 19:54:35;1642276472610;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;octailtikku avattuna;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
19;1642276475637;15/01/2022 19:54:35;1642276472610;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;nistä voi tehdä ketjun ja käyttää kaulakoruna tai avaimen ketjuna;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
20;1642276475637;15/01/2022 19:54:35;1642276472611;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;advancementZone;response_text_multi;120004.22;;;voi pudottaa taakseeen ja löytä niin´den peruste;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
21;1642276475637;15/01/2022 19:54:35;1642276472611;2;15/01/2022 21:54:32;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;1;Screen 1;Zone1;timelimit_screen;120004.22;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
22;1642276478296;15/01/2022 19:54:38;1642276475494;2;15/01/2022 21:54:35;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;1;2;Screen 2;advancementZone;continue_button;2874;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
23;1642276598275;15/01/2022 19:56:38;1642276595488;2;15/01/2022 21:56:35;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120004.22;;;kotieläinen pissa-alusta;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
24;1642276598430;15/01/2022 19:56:38;1642276595490;2;15/01/2022 21:56:35;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120004.22;;;voi mössätä veden kanssa ja taiteilla massasta;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
25;1642276598430;15/01/2022 19:56:38;1642276595491;2;15/01/2022 21:56:35;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120004.22;;;voi repiä pakasiksi ja käyttää sytykkeenä;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
26;1642276598430;15/01/2022 19:56:38;1642276595491;2;15/01/2022 21:56:35;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120004.22;;;voi vääntää siivuja rullalle ja käyttää narun kanssa papelotteina;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
27;1642276598430;15/01/2022 19:56:38;1642276595491;2;15/01/2022 21:56:35;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120004.22;;;voi teipata ikkunaan suojaksi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
28;1642276598430;15/01/2022 19:56:38;1642276595491;2;15/01/2022 21:56:35;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120004.22;;;voi tapetoida seinät;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
29;1642276598430;15/01/2022 19:56:38;1642276595491;2;15/01/2022 21:56:35;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120004.22;;;tehdä istutusruukkuja;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
30;1642276598430;15/01/2022 19:56:38;1642276595491;2;15/01/2022 21:56:35;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;advancementZone;response_text_multi;120004.22;;;käyttää kukkapenkin mullan alla ettei rikkaruohot kasva;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
31;1642276598430;15/01/2022 19:56:38;1642276595491;2;15/01/2022 21:56:35;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;1;Screen 1;Zone1;timelimit_screen;120004.22;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
32;1642276603367;15/01/2022 19:56:43;1642276600574;2;15/01/2022 21:56:40;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;2;2;Screen 2;advancementZone;continue_button;5075;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
33;1642276723372;15/01/2022 19:58:43;1642276720570;2;15/01/2022 21:58:40;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;120004.21999999997;;;voi käyttää kukkaruukkuna kun täyttää mullalla;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
34;1642276723517;15/01/2022 19:58:43;1642276720573;2;15/01/2022 21:58:40;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;120004.21999999997;;;hamsterin pesäksi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
35;1642276723517;15/01/2022 19:58:43;1642276720573;2;15/01/2022 21:58:40;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;120004.21999999997;;;ovistoppariksi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
36;1642276723517;15/01/2022 19:58:43;1642276720574;2;15/01/2022 21:58:40;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;120004.21999999997;;;muottina savivalussa ja taiteilussa;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
37;1642276723517;15/01/2022 19:58:43;1642276720574;2;15/01/2022 21:58:40;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;120004.21999999997;;;koiran leluksi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
38;1642276723517;15/01/2022 19:58:43;1642276720574;2;15/01/2022 21:58:40;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;120004.21999999997;;;hääauton koriste;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
39;1642276723517;15/01/2022 19:58:43;1642276720574;2;15/01/2022 21:58:40;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;120004.21999999997;;;betonilla täytetty kumisaapas on hyvä ankkuri;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
40;1642276723517;15/01/2022 19:58:43;1642276720574;2;15/01/2022 21:58:40;55551;24;task-7mar;;18538771;BLIND;5486960;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 95.0;1152x648;1152x536;Openminded Chunk;Unusual Uses Task (Finnish);5;FGEHDICJBKALNM;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;3;1;Screen 1;advancementZone;response_text_multi;120004.21999999997;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
